"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2017,7,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",507.00,102.00,24.90,7.63,22.16,0.00,47.31,3.00,2.00,7287.00,1518.00,960.00,960.00,0.00,3849.00,
2017,7,"UA","United Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",201.00,36.00,8.21,1.58,10.27,0.00,15.93,5.00,0.00,1823.00,263.00,95.00,241.00,0.00,1224.00,
2017,7,"UA","United Air Lines Inc.","PSP","Palm Springs, CA: Palm Springs International",17.00,3.00,1.90,0.00,0.40,0.00,0.70,0.00,0.00,107.00,74.00,0.00,12.00,0.00,21.00,
2017,7,"UA","United Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",10.00,4.00,1.28,0.92,0.81,0.00,0.99,0.00,0.00,447.00,60.00,92.00,38.00,0.00,257.00,
2017,7,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",303.00,63.00,18.70,2.44,15.21,0.00,26.64,2.00,2.00,5696.00,1463.00,139.00,537.00,0.00,3557.00,
2017,7,"UA","United Air Lines Inc.","RIC","Richmond, VA: Richmond International",61.00,17.00,4.63,0.44,4.81,0.00,7.12,0.00,0.00,1266.00,200.00,29.00,285.00,0.00,752.00,
2017,7,"UA","United Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",181.00,51.00,17.11,0.05,16.38,0.00,17.47,1.00,1.00,2664.00,1000.00,2.00,463.00,0.00,1199.00,
2017,7,"UA","United Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",86.00,14.00,2.32,3.15,2.19,0.00,6.35,0.00,0.00,935.00,211.00,247.00,63.00,0.00,414.00,
2017,7,"UA","United Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",148.00,35.00,7.75,0.99,7.25,0.00,19.01,3.00,0.00,3715.00,615.00,387.00,399.00,0.00,2314.00,
2017,7,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",811.00,132.00,33.97,11.84,33.47,0.00,52.72,2.00,0.00,8809.00,1643.00,1587.00,1355.00,0.00,4224.00,
2017,7,"UA","United Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",325.00,79.00,21.67,8.42,9.51,0.00,39.39,5.00,0.00,6320.00,1373.00,710.00,680.00,0.00,3557.00,
2017,7,"UA","United Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",65.00,16.00,2.29,0.11,4.11,0.00,9.49,1.00,1.00,1412.00,156.00,10.00,224.00,0.00,1022.00,
2017,7,"UA","United Air Lines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",61.00,16.00,4.98,0.00,4.42,0.00,6.61,1.00,0.00,1095.00,326.00,0.00,201.00,0.00,568.00,
2017,7,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",990.00,185.00,44.51,12.89,53.86,0.00,73.74,3.00,1.00,11687.00,3078.00,821.00,2133.00,0.00,5655.00,
2017,7,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",5372.00,934.00,216.07,36.36,352.82,0.00,328.74,15.00,4.00,68595.00,19648.00,3770.00,16809.00,0.00,28368.00,
2017,7,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",167.00,42.00,12.37,1.18,7.23,0.00,21.22,1.00,0.00,3276.00,935.00,107.00,362.00,0.00,1872.00,
2017,7,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",246.00,56.00,15.09,3.47,24.27,0.00,13.17,0.00,1.00,3396.00,1075.00,191.00,938.00,0.00,1192.00,
2017,7,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",202.00,46.00,9.58,2.49,12.08,0.00,21.85,4.00,0.00,3671.00,1099.00,256.00,454.00,0.00,1862.00,
2017,7,"UA","United Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",289.00,75.00,18.31,8.45,12.05,0.00,36.19,2.00,0.00,6924.00,896.00,922.00,904.00,0.00,4202.00,
2017,7,"UA","United Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",564.00,62.00,19.98,5.88,8.90,0.00,27.24,1.00,5.00,3927.00,1150.00,454.00,358.00,0.00,1965.00,
2017,7,"UA","United Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",57.00,6.00,1.93,0.00,1.19,0.00,2.88,2.00,1.00,215.00,94.00,0.00,37.00,0.00,84.00,
2017,7,"UA","United Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",72.00,12.00,3.54,0.00,5.18,0.00,3.28,0.00,0.00,634.00,312.00,0.00,195.00,0.00,127.00,
2017,7,"UA","United Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",32.00,5.00,1.16,0.00,0.00,0.00,3.84,1.00,0.00,215.00,43.00,0.00,0.00,0.00,172.00,
2017,7,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",591.00,134.00,31.54,11.59,25.48,0.00,65.38,4.00,1.00,10038.00,2426.00,1165.00,1536.00,0.00,4911.00,
2017,7,"UA","United Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",59.00,10.00,3.80,0.00,2.02,0.00,4.18,0.00,0.00,734.00,292.00,0.00,222.00,0.00,220.00,
2017,7,"UA","United Air Lines Inc.","TYS","Knoxville, TN: McGhee Tyson",31.00,5.00,0.50,0.00,4.22,0.00,0.28,0.00,0.00,205.00,20.00,0.00,172.00,0.00,13.00,
2017,7,"VX","Virgin America","AUS","Austin, TX: Austin - Bergstrom International",57.00,21.00,3.07,0.00,7.35,0.00,10.58,0.00,0.00,812.00,116.00,0.00,204.00,0.00,492.00,
2017,7,"VX","Virgin America","BOS","Boston, MA: Logan International",201.00,41.00,11.90,0.29,22.97,0.00,5.84,0.00,0.00,2153.00,534.00,34.00,1262.00,0.00,323.00,
2017,7,"VX","Virgin America","DAL","Dallas, TX: Dallas Love Field",363.00,45.00,10.23,0.37,13.47,0.00,20.93,3.00,2.00,2782.00,855.00,46.00,567.00,0.00,1314.00,
2017,7,"VX","Virgin America","DCA","Washington, DC: Ronald Reagan Washington National",114.00,23.00,9.22,2.61,10.91,0.00,0.26,1.00,0.00,954.00,402.00,123.00,419.00,0.00,10.00,
2017,7,"VX","Virgin America","DEN","Denver, CO: Denver International",88.00,32.00,4.80,0.00,8.52,0.91,17.78,1.00,0.00,1419.00,351.00,0.00,340.00,48.00,680.00,
2017,7,"VX","Virgin America","EWR","Newark, NJ: Newark Liberty International",245.00,81.00,6.22,1.71,64.02,0.36,8.68,0.00,1.00,6550.00,645.00,86.00,5480.00,9.00,330.00,
2017,7,"VX","Virgin America","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",93.00,31.00,7.98,0.00,11.31,0.00,11.71,0.00,0.00,1260.00,536.00,0.00,330.00,0.00,394.00,
2017,7,"VX","Virgin America","HNL","Honolulu, HI: Daniel K Inouye International",62.00,8.00,1.09,0.00,2.91,0.00,4.00,0.00,0.00,239.00,22.00,0.00,91.00,0.00,126.00,
2017,7,"VX","Virgin America","IAD","Washington, DC: Washington Dulles International",147.00,23.00,1.72,2.00,11.16,1.00,7.12,0.00,1.00,862.00,46.00,64.00,394.00,17.00,341.00,
2017,7,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",365.00,100.00,13.75,7.02,72.11,0.00,7.11,0.00,0.00,7225.00,796.00,448.00,5721.00,0.00,260.00,
2017,7,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",397.00,96.00,12.07,1.43,29.69,0.43,52.38,2.00,0.00,4498.00,668.00,38.00,1206.00,13.00,2573.00,
2017,7,"VX","Virgin America","LAX","Los Angeles, CA: Los Angeles International",1253.00,250.00,85.54,9.32,79.18,1.91,74.05,3.00,1.00,13074.00,4474.00,541.00,3245.00,39.00,4775.00,
2017,7,"VX","Virgin America","LGA","New York, NY: LaGuardia",78.00,22.00,0.23,1.00,20.00,0.00,0.77,2.00,2.00,1586.00,6.00,56.00,1504.00,0.00,20.00,
2017,7,"VX","Virgin America","MCO","Orlando, FL: Orlando International",62.00,20.00,4.01,2.64,13.35,0.00,0.00,0.00,0.00,642.00,84.00,147.00,411.00,0.00,0.00,
2017,7,"VX","Virgin America","OGG","Kahului, HI: Kahului Airport",67.00,9.00,2.84,1.00,2.16,0.30,2.70,0.00,0.00,412.00,154.00,17.00,57.00,10.00,174.00,
2017,7,"VX","Virgin America","ORD","Chicago, IL: Chicago O'Hare International",150.00,42.00,13.04,3.00,12.74,0.00,13.22,0.00,1.00,2248.00,453.00,145.00,833.00,0.00,817.00,
2017,7,"VX","Virgin America","PDX","Portland, OR: Portland International",88.00,16.00,3.62,0.50,5.17,0.22,6.49,0.00,0.00,497.00,154.00,8.00,108.00,4.00,223.00,
2017,7,"VX","Virgin America","PSP","Palm Springs, CA: Palm Springs International",18.00,5.00,1.00,0.00,1.89,0.00,2.11,0.00,0.00,244.00,22.00,0.00,107.00,0.00,115.00,
2017,7,"VX","Virgin America","SAN","San Diego, CA: San Diego International",174.00,41.00,5.78,0.01,11.22,1.00,22.99,0.00,0.00,1765.00,290.00,1.00,333.00,18.00,1123.00,
2017,7,"VX","Virgin America","SEA","Seattle, WA: Seattle/Tacoma International",227.00,62.00,6.39,0.74,33.58,0.00,21.30,0.00,0.00,2809.00,352.00,21.00,1244.00,0.00,1192.00,
2017,7,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",1886.00,493.00,65.44,11.04,195.12,2.56,218.83,8.00,1.00,25168.00,3538.00,661.00,8935.00,118.00,11916.00,
2017,7,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",1041.00,257.00,92.48,4.93,19.69,0.00,139.90,2.00,1.00,12886.00,4845.00,345.00,730.00,0.00,6966.00,
2017,7,"WN","Southwest Airlines Co.","ALB","Albany, NY: Albany International",366.00,118.00,39.60,1.20,12.15,0.00,65.04,2.00,0.00,7031.00,1878.00,53.00,671.00,0.00,4429.00,
2017,7,"WN","Southwest Airlines Co.","AMA","Amarillo, TX: Rick Husband Amarillo International",147.00,33.00,11.58,0.00,1.36,0.00,20.06,0.00,1.00,1378.00,363.00,0.00,78.00,0.00,937.00,
2017,7,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3546.00,1077.00,267.25,54.24,310.27,2.02,443.23,18.00,19.00,58020.00,13174.00,4440.00,12416.00,98.00,27892.00,
2017,7,"WN","Southwest Airlines Co.","AUS","Austin, TX: Austin - Bergstrom International",1976.00,497.00,143.19,11.04,115.09,1.00,226.68,7.00,5.00,24181.00,6907.00,646.00,4632.00,23.00,11973.00,
2017,7,"WN","Southwest Airlines Co.","BDL","Hartford, CT: Bradley International",568.00,161.00,57.51,7.82,24.02,0.00,71.65,5.00,0.00,9671.00,2874.00,590.00,1267.00,0.00,4940.00,
2017,7,"WN","Southwest Airlines Co.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",352.00,111.00,45.49,1.81,13.83,0.00,49.86,1.00,1.00,5342.00,2244.00,99.00,509.00,0.00,2490.00,
2017,7,"WN","Southwest Airlines Co.","BNA","Nashville, TN: Nashville International",3018.00,682.00,199.08,17.52,97.76,1.06,366.58,16.00,2.00,37228.00,10377.00,1192.00,3988.00,47.00,21624.00,
2017,7,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",375.00,65.00,26.43,2.02,5.43,0.00,31.12,1.00,0.00,2873.00,1320.00,71.00,170.00,0.00,1312.00,
2017,7,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",1191.00,381.00,91.57,39.62,111.62,0.00,138.20,7.00,4.00,23545.00,4919.00,3773.00,6403.00,0.00,8450.00,
2017,7,"WN","Southwest Airlines Co.","BUF","Buffalo, NY: Buffalo Niagara International",528.00,152.00,59.46,7.70,16.93,0.00,67.91,2.00,0.00,8097.00,2895.00,358.00,763.00,0.00,4081.00,
2017,7,"WN","Southwest Airlines Co.","BUR","Burbank, CA: Bob Hope",1531.00,316.00,98.45,1.58,27.00,0.00,188.97,33.00,1.00,14637.00,4502.00,107.00,942.00,0.00,9086.00,
2017,7,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6739.00,1579.00,350.88,112.36,386.12,1.12,728.52,79.00,17.00,91969.00,20550.00,8831.00,18969.00,97.00,43522.00,
2017,7,"WN","Southwest Airlines Co.","CHS","Charleston, SC: Charleston AFB/International",317.00,59.00,16.12,1.30,8.43,0.00,33.15,2.00,2.00,3237.00,712.00,75.00,306.00,0.00,2144.00,
2017,7,"WN","Southwest Airlines Co.","CLE","Cleveland, OH: Cleveland-Hopkins International",598.00,155.00,56.46,2.57,29.40,0.44,66.14,4.00,1.00,7533.00,2521.00,297.00,1137.00,14.00,3564.00,
2017,7,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",236.00,78.00,25.62,4.16,12.80,0.00,35.42,1.00,1.00,3943.00,1327.00,254.00,535.00,0.00,1827.00,
2017,7,"WN","Southwest Airlines Co.","CMH","Columbus, OH: John Glenn Columbus International",1087.00,298.00,101.32,11.12,56.58,0.00,128.98,7.00,3.00,15946.00,4993.00,1082.00,2772.00,0.00,7099.00,
2017,7,"WN","Southwest Airlines Co.","CRP","Corpus Christi, TX: Corpus Christi International",113.00,36.00,11.05,0.00,3.54,0.00,21.41,3.00,0.00,1869.00,592.00,0.00,92.00,0.00,1185.00,
2017,7,"WN","Southwest Airlines Co.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",243.00,67.00,21.94,1.95,11.65,0.00,31.45,3.00,0.00,3129.00,854.00,42.00,556.00,0.00,1677.00,
2017,7,"WN","Southwest Airlines Co.","DAL","Dallas, TX: Dallas Love Field",5356.00,1520.00,403.39,41.27,391.60,2.58,681.16,49.00,37.00,74239.00,19936.00,2966.00,13686.00,67.00,37584.00,
2017,7,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",1282.00,375.00,98.29,24.58,96.47,0.43,155.23,13.00,10.00,20838.00,4835.00,2200.00,5151.00,12.00,8640.00,
2017,7,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",6185.00,1279.00,320.63,52.29,247.20,1.84,657.04,13.00,19.00,69351.00,16116.00,4796.00,11954.00,114.00,36371.00,
2017,7,"WN","Southwest Airlines Co.","DSM","Des Moines, IA: Des Moines International",88.00,28.00,9.26,0.00,3.06,0.00,15.67,0.00,0.00,1480.00,486.00,0.00,129.00,0.00,865.00,
2017,7,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",642.00,193.00,61.08,3.32,32.37,0.05,96.18,2.00,1.00,8548.00,2347.00,255.00,1295.00,1.00,4650.00,
2017,7,"WN","Southwest Airlines Co.","ECP","Panama City, FL: Northwest Florida Beaches International",226.00,36.00,12.74,0.64,4.08,0.00,18.54,0.00,0.00,1694.00,533.00,61.00,169.00,0.00,931.00,
2017,7,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",607.00,176.00,61.54,0.01,10.84,0.00,103.62,0.00,0.00,8723.00,2883.00,2.00,433.00,0.00,5405.00,
2017,7,"WN","Southwest Airlines Co.","EWR","Newark, NJ: Newark Liberty International",634.00,229.00,39.48,42.66,93.28,0.00,53.59,18.00,2.00,17226.00,2420.00,4260.00,6788.00,0.00,3758.00,
2017,7,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1986.00,489.00,154.44,10.08,144.08,0.18,180.22,7.00,11.00,25208.00,8280.00,565.00,4867.00,10.00,11486.00,
2017,7,"WN","Southwest Airlines Co.","FNT","Flint, MI: Bishop International",88.00,24.00,7.39,0.52,1.75,0.00,14.34,0.00,0.00,941.00,213.00,28.00,32.00,0.00,668.00,
2017,7,"WN","Southwest Airlines Co.","GEG","Spokane, WA: Spokane International",334.00,68.00,24.38,0.33,9.81,0.00,33.48,1.00,0.00,2803.00,990.00,8.00,489.00,0.00,1316.00,
2017,7,"WN","Southwest Airlines Co.","GRR","Grand Rapids, MI: Gerald R. Ford International",150.00,45.00,15.38,1.83,6.71,0.00,21.07,1.00,0.00,2533.00,699.00,133.00,275.00,0.00,1426.00,
2017,7,"WN","Southwest Airlines Co.","GSP","Greer, SC: Greenville-Spartanburg International",88.00,38.00,12.90,0.00,2.79,0.00,22.31,0.00,0.00,2261.00,709.00,0.00,120.00,0.00,1432.00,
2017,7,"WN","Southwest Airlines Co.","HOU","Houston, TX: William P Hobby",4525.00,1148.00,298.69,30.91,254.37,0.00,564.03,45.00,11.00,55529.00,13828.00,2094.00,8251.00,0.00,31356.00,
2017,7,"WN","Southwest Airlines Co.","HRL","Harlingen/San Benito, TX: Valley International",174.00,61.00,14.69,0.62,3.32,0.00,42.37,0.00,0.00,3180.00,630.00,24.00,154.00,0.00,2372.00,
2017,7,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",205.00,59.00,13.74,5.48,14.83,0.00,24.94,1.00,0.00,3790.00,923.00,398.00,867.00,0.00,1602.00,
2017,7,"WN","Southwest Airlines Co.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",119.00,39.00,15.17,0.00,6.48,0.00,17.34,0.00,0.00,1375.00,509.00,0.00,179.00,0.00,687.00,
2017,7,"WN","Southwest Airlines Co.","IND","Indianapolis, IN: Indianapolis International",1180.00,326.00,99.53,11.91,52.00,0.00,162.56,10.00,7.00,19275.00,6010.00,986.00,2039.00,0.00,10240.00,
2017,7,"WN","Southwest Airlines Co.","ISP","Islip, NY: Long Island MacArthur",393.00,118.00,31.72,8.54,11.08,0.00,66.66,5.00,0.00,7535.00,1470.00,809.00,685.00,0.00,4571.00,
2017,7,"WN","Southwest Airlines Co.","JAX","Jacksonville, FL: Jacksonville International",394.00,111.00,39.21,5.09,16.44,0.00,50.26,2.00,0.00,4836.00,1617.00,244.00,568.00,0.00,2407.00,
2017,7,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6468.00,1306.00,328.80,40.16,220.61,0.77,715.66,17.00,15.00,62422.00,15175.00,3029.00,9248.00,16.00,34954.00,
2017,7,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3635.00,956.00,242.39,21.34,246.15,1.79,444.32,46.00,0.00,43511.00,10130.00,1030.00,8206.00,87.00,24058.00,
2017,7,"WN","Southwest Airlines Co.","LBB","Lubbock, TX: Lubbock Preston Smith International",204.00,51.00,13.02,0.84,2.81,0.00,34.33,0.00,1.00,2111.00,564.00,31.00,88.00,0.00,1428.00,
2017,7,"WN","Southwest Airlines Co.","LGA","New York, NY: LaGuardia",957.00,314.00,64.44,36.15,125.65,0.00,87.75,36.00,5.00,18191.00,3041.00,3093.00,6822.00,0.00,5235.00,
2017,7,"WN","Southwest Airlines Co.","LGB","Long Beach, CA: Long Beach Airport",165.00,21.00,8.40,0.00,1.19,0.00,11.41,0.00,0.00,1018.00,416.00,0.00,22.00,0.00,580.00,
2017,7,"WN","Southwest Airlines Co.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",206.00,90.00,30.01,1.01,11.68,0.00,47.29,0.00,0.00,4070.00,1136.00,76.00,374.00,0.00,2484.00,
2017,7,"WN","Southwest Airlines Co.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",253.00,57.00,16.69,0.55,3.77,0.00,35.99,0.00,1.00,3310.00,925.00,40.00,121.00,0.00,2224.00,
2017,7,"WN","Southwest Airlines Co.","MCI","Kansas City, MO: Kansas City International",2316.00,488.00,147.92,16.26,56.45,1.00,266.36,4.00,3.00,23805.00,6940.00,1246.00,2286.00,51.00,13282.00,
2017,7,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",3870.00,910.00,234.58,46.95,176.69,0.00,451.78,28.00,40.00,52078.00,14090.00,3281.00,7299.00,0.00,27408.00,
2017,7,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",7747.00,1702.00,366.27,95.47,400.30,2.10,837.86,85.00,34.00,89256.00,17280.00,8068.00,16086.00,153.00,47669.00,
2017,7,"WN","Southwest Airlines Co.","MEM","Memphis, TN: Memphis International",305.00,95.00,34.16,7.39,12.51,0.00,40.94,1.00,0.00,5330.00,1868.00,677.00,382.00,0.00,2403.00,
2017,7,"WN","Southwest Airlines Co.","MHT","Manchester, NH: Manchester-Boston Regional",418.00,120.00,32.99,1.21,17.22,0.00,68.58,4.00,0.00,6148.00,1590.00,53.00,844.00,0.00,3661.00,
2017,7,"WN","Southwest Airlines Co.","MKE","Milwaukee, WI: General Mitchell International",1080.00,278.00,86.00,5.11,42.12,0.44,144.33,6.00,0.00,15684.00,5208.00,450.00,2084.00,7.00,7935.00,
2017,7,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",765.00,204.00,60.73,1.77,39.69,0.37,101.44,3.00,1.00,10045.00,2639.00,101.00,1400.00,21.00,5884.00,
2017,7,"WN","Southwest Airlines Co.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",1686.00,492.00,133.09,16.23,92.52,0.00,250.16,5.00,5.00,23004.00,5750.00,847.00,3241.00,0.00,13166.00,
2017,7,"WN","Southwest Airlines Co.","OAK","Oakland, CA: Metropolitan Oakland International",3426.00,629.00,154.56,6.78,71.75,2.49,393.42,46.00,1.00,30552.00,7361.00,508.00,2378.00,105.00,20200.00,
2017,7,"WN","Southwest Airlines Co.","OKC","Oklahoma City, OK: Will Rogers World",562.00,153.00,49.67,2.46,19.37,0.00,81.50,1.00,1.00,7584.00,2352.00,137.00,1018.00,0.00,4077.00,
2017,7,"WN","Southwest Airlines Co.","OMA","Omaha, NE: Eppley Airfield",635.00,175.00,53.03,5.58,21.14,0.50,94.76,6.00,0.00,8440.00,2313.00,370.00,665.00,11.00,5081.00,
2017,7,"WN","Southwest Airlines Co.","ONT","Ontario, CA: Ontario International",933.00,205.00,63.79,2.30,16.82,0.58,121.52,12.00,0.00,9655.00,2664.00,270.00,666.00,25.00,6030.00,
2017,7,"WN","Southwest Airlines Co.","ORF","Norfolk, VA: Norfolk International",262.00,52.00,17.91,0.11,6.06,0.00,27.92,0.00,0.00,2618.00,740.00,8.00,489.00,0.00,1381.00,
2017,7,"WN","Southwest Airlines Co.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",180.00,52.00,19.17,0.33,7.98,0.00,24.52,1.00,0.00,2767.00,1136.00,8.00,241.00,0.00,1382.00,
2017,7,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",1374.00,283.00,83.62,2.41,23.09,0.00,173.87,0.00,0.00,13856.00,4098.00,225.00,752.00,0.00,8781.00,
2017,7,"WN","Southwest Airlines Co.","PHL","Philadelphia, PA: Philadelphia International",772.00,242.00,62.98,25.59,50.32,0.00,103.11,18.00,2.00,14546.00,3624.00,2298.00,2861.00,0.00,5763.00,
2017,7,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5169.00,1125.00,314.28,27.99,177.38,1.90,603.45,23.00,18.00,52516.00,15074.00,1552.00,6394.00,155.00,29341.00,
2017,7,"WN","Southwest Airlines Co.","PIT","Pittsburgh, PA: Pittsburgh International",908.00,249.00,82.98,8.11,40.24,0.00,117.67,2.00,1.00,13055.00,4431.00,461.00,1396.00,0.00,6767.00,
2017,7,"WN","Southwest Airlines Co.","PNS","Pensacola, FL: Pensacola International",164.00,45.00,16.77,1.54,6.24,0.00,20.45,0.00,1.00,1705.00,571.00,121.00,207.00,0.00,806.00,
2017,7,"WN","Southwest Airlines Co.","PVD","Providence, RI: Theodore Francis Green State",614.00,154.00,42.51,7.17,19.60,0.00,84.73,7.00,0.00,9134.00,2714.00,553.00,1128.00,0.00,4739.00,
2017,7,"WN","Southwest Airlines Co.","PWM","Portland, ME: Portland International Jetport",118.00,24.00,7.22,0.59,3.28,0.00,12.91,4.00,0.00,1081.00,316.00,89.00,226.00,0.00,450.00,
2017,7,"WN","Southwest Airlines Co.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",931.00,247.00,86.76,11.65,43.49,0.00,105.11,4.00,3.00,13181.00,4241.00,1010.00,1802.00,0.00,6128.00,
2017,7,"WN","Southwest Airlines Co.","RIC","Richmond, VA: Richmond International",88.00,21.00,6.75,0.00,4.22,0.00,10.03,0.00,0.00,841.00,272.00,0.00,73.00,0.00,496.00,
2017,7,"WN","Southwest Airlines Co.","RNO","Reno, NV: Reno/Tahoe International",728.00,167.00,52.83,1.65,15.71,0.64,96.16,1.00,1.00,7985.00,2406.00,193.00,514.00,14.00,4858.00,
2017,7,"WN","Southwest Airlines Co.","ROC","Rochester, NY: Greater Rochester International",154.00,25.00,10.84,0.39,1.95,0.00,11.82,1.00,0.00,1049.00,426.00,31.00,82.00,0.00,510.00,
2017,7,"WN","Southwest Airlines Co.","RSW","Fort Myers, FL: Southwest Florida International",439.00,107.00,38.59,1.67,18.78,0.00,47.96,2.00,2.00,6578.00,2730.00,59.00,607.00,0.00,3182.00,
2017,7,"WN","Southwest Airlines Co.","SAN","San Diego, CA: San Diego International",3260.00,647.00,210.38,9.00,82.00,0.09,345.53,17.00,1.00,30308.00,8977.00,455.00,2845.00,3.00,18028.00,
2017,7,"WN","Southwest Airlines Co.","SAT","San Antonio, TX: San Antonio International",1518.00,395.00,131.24,14.32,42.87,0.00,206.57,5.00,0.00,20072.00,6192.00,889.00,1627.00,0.00,11364.00,
2017,7,"WN","Southwest Airlines Co.","SDF","Louisville, KY: Louisville International-Standiford Field",444.00,109.00,43.18,1.32,18.30,0.00,46.20,6.00,0.00,5349.00,2329.00,84.00,710.00,0.00,2226.00,
2017,7,"WN","Southwest Airlines Co.","SEA","Seattle, WA: Seattle/Tacoma International",1263.00,293.00,90.41,5.09,74.13,0.00,123.37,0.00,2.00,12265.00,3321.00,371.00,2583.00,0.00,5990.00,
